车牌号,num_events,total_repeat_count,total_low_speed_count,first_start,last_end,total_duration_min,mean_duration_min,low_event_count,mean_speed_kmh,median_speed_kmh
AB56C8FM,1,3,2,2024-05-04 18:32:50.755,2024-05-04 19:02:55.604,30.080816666666667,30.080816666666667,9,6.261314054572225,7.993179153788766
AB56CJT,1,3,3,2024-05-01 16:31:57.162,2024-05-01 17:39:41.494,67.73886666666667,67.73886666666667,3,4.903096151072354,3.901965289850988
AB57987K,1,3,1,2024-05-02 20:01:26.220,2024-05-02 20:35:35.643,34.15705,34.15705,1,12.414734910924276,12.414734910924276
AB586BDI,2,6,3,2024-05-02 00:19:25.757,2024-05-02 13:17:57.030,117.66916666666667,58.834583333333335,5,1.1516980664492782,0.0892301623131353
AB58CBBI,4,12,11,2024-05-01 09:45:59.001,2024-05-05 16:50:58.339,276.33115,69.0827875,20,2.329049906353828,0.4625848924722714
AB595SG,1,3,1,2024-05-03 14:21:46.079,2024-05-03 14:59:27.429,37.689166666666665,37.689166666666665,1,0.2213025326107723,0.2213025326107723
AB59948,1,3,3,2024-05-04 14:44:44.000,2024-05-04 15:32:38.000,47.9,47.9,6,6.447481391680609,6.128405369540546
AB599ECI,1,3,2,2024-05-02 18:05:44.714,2024-05-02 19:03:40.855,57.93568333333334,57.93568333333334,3,4.171765751897479,4.73618153257572
AB59B76J,2,7,4,2024-05-05 21:32:19.145,2024-05-05 22:24:07.530,91.5008,45.7504,4,4.354638133792369,1.7802709381545474
AB5A7E6H,1,3,3,2024-05-02 22:21:01.468,2024-05-02 22:57:28.571,36.45171666666667,36.45171666666667,9,1.5860546501308406,0.0740717117046678
AB5API7,2,6,3,2024-05-03 17:30:33.124,2024-05-03 19:20:03.605,173.19555,86.597775,2,4.274813723109434,4.274813723109434
AB5B5HE,1,3,1,2024-05-04 09:54:06.788,2024-05-04 10:34:27.202,40.34023333333334,40.34023333333334,2,0.08475084864607024,0.08475084864607024
AB5BB5EJ,3,10,18,2024-05-03 15:26:44.142,2024-05-03 16:56:45.894,217.61853333333335,72.53951111111111,9,5.980739454046352,5.544142151804773
AB5CODB,1,3,2,2024-05-03 12:32:06.122,2024-05-03 13:33:07.844,61.0287,61.0287,4,3.5025599232318214,3.2862500171868705
AB5CURC,1,3,1,2024-05-05 17:12:45.107,2024-05-05 18:40:51.679,88.10953333333333,88.10953333333333,1,0.5328719846106571,0.5328719846106571
AB5D97EH,1,3,2,2024-05-05 20:00:44.982,2024-05-05 21:06:02.566,65.29306666666666,65.29306666666666,5,3.2656421174773085,0.0653459499905266
AB5F6A7H,1,3,1,2024-05-05 08:43:47.940,2024-05-05 09:17:51.807,34.06445,34.06445,5,1.6798652064615252,0.190050056017254
AB5G5HE,1,3,3,2024-05-04 13:47:16.985,2024-05-04 14:17:26.900,30.16525,30.16525,3,9.892368991276586,11.936814462113876
AB5GDA9N,5,21,5,2024-05-01 19:19:00.590,2024-05-02 10:32:03.631,209.80898333333334,41.96179666666667,1,0.0349203283977523,0.0349203283977523
AB5GDD6M,1,3,2,2024-05-02 10:32:19.404,2024-05-02 11:19:53.209,47.56341666666666,47.56341666666666,17,4.696534806801892,2.2708005328811915
AB5HD9AM,1,3,2,2024-05-05 17:18:28.826,2024-05-05 18:36:57.532,78.47843333333334,78.47843333333334,2,7.800231144560199,7.800231144560199
AB5I9EN,1,3,3,2024-05-02 15:43:33.000,2024-05-02 16:48:27.000,64.9,64.9,4,5.537456629501652,5.285035283678666
AB5J77AM,1,3,1,2024-05-02 08:53:02.630,2024-05-02 09:24:39.887,31.62095,31.62095,7,0.14246648431855136,0.0634594451134323
AB5JA5BK,1,3,1,2024-05-01 20:29:13.278,2024-05-01 21:02:42.766,33.49146666666667,33.49146666666667,1,13.41501587443545,13.41501587443545
AB5JC5CI,1,3,1,2024-05-05 18:49:01.344,2024-05-05 20:14:09.218,85.13123333333333,85.13123333333333,8,1.1952118106683616,0.16108811113433985
AB5M687H,2,7,2,2024-05-01 02:30:54.735,2024-05-01 03:16:17.826,90.68071666666667,45.340358333333334,1,12.722646310432571,12.722646310432571
AB5O976I,2,7,7,2024-05-04 17:46:53.881,2024-05-04 18:46:38.452,97.96096666666666,48.98048333333333,6,6.45910124124724,6.595422774109826
AB5O9EDH,1,3,1,2024-05-05 21:20:34.658,2024-05-05 21:50:42.436,30.129633333333334,30.129633333333334,2,3.839330181268338,3.839330181268338
AB5P7BEI,2,11,2,2024-05-03 12:24:24.203,2024-05-03 13:17:42.113,106.51623333333333,53.258116666666666,1,0.1538613821778258,0.1538613821778258
AB5PDEBK,1,3,3,2024-05-02 17:31:12.707,2024-05-02 18:39:29.559,68.28086666666667,68.28086666666667,12,2.8166245286199874,0.2081819488944405
AB5Q9W8,1,3,1,2024-05-05 19:16:42.056,2024-05-05 20:26:41.736,69.99466666666667,69.99466666666667,2,0.1747607379625296,0.1747607379625296
AB5TBCBI,1,3,3,2024-05-03 18:10:52.780,2024-05-03 18:54:32.026,43.6541,43.6541,4,4.273453544731609,1.4381450160961153
AB5U4DDH,1,3,2,2024-05-01 09:55:35.942,2024-05-01 10:26:03.209,30.45445,30.45445,10,3.1934314404831623,1.604926070605468
AB5UC5DI,1,3,2,2024-05-03 12:09:41.292,2024-05-03 13:13:28.739,63.79078333333334,63.79078333333334,6,4.2861077836473935,2.201376685696971
AB5VA8BK,1,3,2,2024-05-03 15:55:35.369,2024-05-03 17:20:36.874,85.02508333333334,85.02508333333334,2,7.614346636017823,7.614346636017823
AB5VAAEI,1,3,3,2024-05-01 21:50:33.769,2024-05-01 22:40:42.532,50.146049999999995,50.146049999999995,8,3.9375806842242262,3.5281681760277666
AB5VCDBH,2,7,4,2024-05-01 08:27:49.359,2024-05-01 09:14:20.277,91.36571666666667,45.682858333333336,7,5.071235297556622,2.8668994164266968
AB5VD0F,1,3,1,2024-05-04 10:48:40.964,2024-05-04 11:52:25.996,63.75053333333334,63.75053333333334,3,2.225754293889091,1.6418204505155314
AB5W4BCH,1,3,2,2024-05-02 15:57:18.169,2024-05-02 16:29:57.511,32.6557,32.6557,7,2.6757286875688817,0.6188603892219274
AB5Y4E8M,3,10,15,2024-05-03 15:35:49.000,2024-05-03 16:36:40.065,156.3647,52.121566666666666,5,8.290324429604762,8.326317639766494
AB5Z497H,1,3,1,2024-05-03 18:13:10.847,2024-05-03 19:36:45.751,83.58173333333335,83.58173333333335,1,5.773209102426351,5.773209102426351
AB6575BH,1,3,2,2024-05-03 20:19:09.668,2024-05-03 20:56:00.753,36.851416666666665,36.851416666666665,2,11.04514369256001,11.04514369256001
AB6866EI,2,7,6,2024-05-05 12:12:25.043,2024-05-05 13:14:04.118,121.99313333333333,60.996566666666666,13,5.6481674886308655,4.418663452498141
AB6ABDDH,1,3,1,2024-05-04 13:28:50.833,2024-05-04 14:43:59.389,75.14259999999999,75.14259999999999,1,6.369178835926415,6.369178835926415
AB6K466I,1,3,2,2024-05-04 19:10:18.548,2024-05-04 19:43:16.167,32.960316666666664,32.960316666666664,3,4.281763173148858,0.3896244734387585
AB6ND79H,1,4,1,2024-05-01 20:48:50.933,2024-05-01 22:15:53.381,87.0408,87.0408,8,3.53742850237554,2.9867292072840583
AB706EFH,7,30,8,2024-05-01 16:31:41.221,2024-05-05 20:28:04.859,427.22026666666665,61.03146666666667,10,1.1620564982753672,0.1646540271807545
AB709BCH,8,48,27,2024-05-03 21:29:40.377,2024-05-03 23:04:57.114,609.3865666666667,76.17332083333334,4,3.680568316626341,2.9985791711459027
AB70BC9H,1,3,2,2024-05-02 13:04:28.725,2024-05-02 14:26:47.541,82.3136,82.3136,2,1.4930404537098665,1.4930404537098665
AB71O6D,1,3,2,2024-05-01 14:23:47.518,2024-05-01 14:57:25.660,33.6357,33.6357,2,3.2325584845446933,3.2325584845446933
AB725R7,1,3,4,2024-05-03 14:04:00.250,2024-05-03 15:19:03.650,75.05666666666666,75.05666666666666,5,6.050973539666364,4.720073423364363
AB734OG,2,7,2,2024-05-01 19:50:54.933,2024-05-01 21:15:25.788,168.89371666666665,84.44685833333332,1,2.120713360847626,2.120713360847626
AB7446BN,2,7,4,2024-05-04 11:22:14.210,2024-05-04 12:14:46.450,104.86331666666666,52.43165833333333,5,1.995663589036269,0.9830231895170408
AB7448FH,2,6,6,2024-05-03 18:02:22.141,2024-05-04 11:04:51.611,137.59366666666665,68.79683333333332,5,5.389693129842694,0.7083967446808259
AB749A9N,1,3,1,2024-05-04 17:07:13.931,2024-05-04 18:03:03.680,55.82915,55.82915,1,3.555934855273451,3.555934855273451
AB74C6DM,2,7,4,2024-05-03 17:38:02.850,2024-05-03 18:31:40.231,107.16468333333333,53.582341666666665,2,8.502721596454474,8.502721596454474
AB74CA9J,1,3,4,2024-05-02 12:49:37.381,2024-05-02 14:09:42.453,80.08453333333334,80.08453333333334,4,4.55202574329507,2.8369160205074238
AB75A27,1,3,1,2024-05-02 12:02:45.450,2024-05-02 12:59:50.387,57.08228333333333,57.08228333333333,1,0.1460255140645691,0.1460255140645691
AB7669FN,4,18,6,2024-05-04 09:25:41.872,2024-05-04 10:26:48.254,192.22495,48.0562375,2,3.3258703962172147,3.3258703962172147
AB7676FH,2,7,8,2024-05-03 20:43:01.162,2024-05-03 21:23:10.904,78.6631,39.33155,6,6.636966657294388,8.164154237253634
AB76J9H,1,3,2,2024-05-01 17:16:43.371,2024-05-01 18:03:28.312,46.74901666666666,46.74901666666666,2,2.424110634393251,2.424110634393251
AB785ECI,1,3,1,2024-05-01 16:21:39.814,2024-05-01 17:19:35.400,57.92643333333333,57.92643333333333,4,0.44122468770175083,0.13230836107974855
AB78A67N,2,7,6,2024-05-05 12:25:09.246,2024-05-05 13:23:23.354,115.74291666666667,57.87145833333334,3,11.836574108699907,11.568643833591487
AB796DCH,1,3,3,2024-05-04 20:33:11.158,2024-05-04 21:16:12.508,43.0225,43.0225,7,4.189524900137447,0.9107938175315666
AB79B8EJ,1,3,1,2024-05-04 13:40:29.467,2024-05-04 14:24:41.279,44.196866666666665,44.196866666666665,1,0.134998231523167,0.134998231523167
AB79C89J,5,16,11,2024-05-02 09:23:20.248,2024-05-04 10:59:24.365,335.87725,67.17545,26,4.362020169508037,2.29386699265742
AB7A5BBH,5,17,12,2024-05-02 08:40:37.974,2024-05-02 20:50:09.774,393.9370166666667,78.78740333333334,27,2.8133709052089406,0.3840589095159342
AB7AAA7J,1,4,1,2024-05-04 19:27:26.661,2024-05-04 20:36:41.438,69.24628333333334,69.24628333333334,1,3.712863628581625,3.712863628581625
AB7ACABJ,2,7,4,2024-05-04 09:25:10.699,2024-05-04 10:39:11.132,147.92093333333332,73.96046666666666,2,5.802599879525816,5.802599879525816
AB7AYCZ,1,3,2,2024-05-04 06:41:09.089,2024-05-04 07:26:20.154,45.18441666666667,45.18441666666667,3,6.0014900693447,8.707135497540234
AB7B78FJ,1,3,2,2024-05-03 22:15:58.937,2024-05-03 22:46:05.871,30.115566666666666,30.115566666666666,4,8.051874072056098,9.36262679441699
AB7B9D8K,2,6,3,2024-05-04 14:11:35.044,2024-05-04 21:04:32.065,121.01526666666666,60.50763333333333,6,2.982899624674234,1.2058340741779967
AB7BDDDH,2,7,2,2024-05-02 07:01:23.321,2024-05-02 07:37:28.153,72.11888333333333,36.059441666666665,2,0.6600358866455415,0.6600358866455415
AB7C4EEI,2,7,2,2024-05-02 10:30:18.255,2024-05-02 11:17:32.556,94.32411666666667,47.162058333333334,22,5.272419462610255,2.2597010849951573
AB7C5CCI,1,3,2,2024-05-03 09:42:16.241,2024-05-03 10:19:52.396,37.602583333333335,37.602583333333335,3,3.839340477515948,3.072055051226518
AB7CBD9I,5,17,5,2024-05-01 20:06:34.266,2024-05-04 15:37:07.682,229.15845,45.831689999999995,17,1.8390426306425927,0.3081835047860898
AB7CCCDK,2,7,4,2024-05-01 17:06:48.755,2024-05-01 18:22:01.356,150.35636666666664,75.17818333333332,5,0.726038750199677,0.4113164113191534
AB7E4D6H,1,3,2,2024-05-02 20:04:16.136,2024-05-02 20:49:46.666,45.508833333333335,45.508833333333335,2,11.728199486749965,11.728199486749965
AB7E77CH,2,6,4,2024-05-01 21:21:26.158,2024-05-01 22:54:46.805,123.46256666666667,61.73128333333334,2,7.707223715406098,7.707223715406098
AB7EBC9I,3,9,6,2024-05-01 22:08:22.110,2024-05-05 15:53:00.456,187.65391666666665,62.55130555555555,15,5.8034683086431755,3.4758496038496967
AB7G779H,1,3,1,2024-05-05 14:50:15.000,2024-05-05 15:31:19.000,41.06666666666667,41.06666666666667,13,5.454428923298793,3.3225228285006017
AB7GD86H,3,12,4,2024-05-03 22:39:24.414,2024-05-03 23:34:46.663,124.19516666666667,41.39838888888889,2,4.624085664288121,4.624085664288121
AB7H7CFH,1,3,1,2024-05-03 09:47:41.506,2024-05-03 10:19:36.951,31.924083333333332,31.924083333333332,1,0.0404060974417283,0.0404060974417283
AB7H89FK,1,3,2,2024-05-03 13:10:11.614,2024-05-03 13:51:19.730,41.135266666666666,41.135266666666666,2,4.535775781522184,4.535775781522184
AB7HD7B,8,27,23,2024-05-01 06:00:41.908,2024-05-05 06:59:23.675,426.87688333333335,53.35961041666667,22,3.612197533127762,1.2541264102160863
AB7HDE8I,1,3,4,2024-05-04 18:58:29.119,2024-05-04 19:38:03.708,39.576483333333336,39.576483333333336,8,7.397765882892054,10.05773906356293
AB7HP79,1,3,3,2024-05-01 16:26:29.570,2024-05-01 17:21:50.642,55.3512,55.3512,3,7.081811119823166,4.658023445384675
AB7I18F,1,3,1,2024-05-02 23:31:08.287,2024-05-03 00:17:43.365,46.584633333333336,46.584633333333336,1,0.0133619766603681,0.0133619766603681
AB7I6E8H,1,3,1,2024-05-03 18:07:07.890,2024-05-03 18:39:18.876,32.1831,32.1831,1,1.2694919916213527,1.2694919916213527
AB7I8E6K,1,3,2,2024-05-03 18:07:09.041,2024-05-03 18:43:46.816,36.629583333333336,36.629583333333336,2,10.700265876692367,10.700265876692367
AB7JA88M,1,3,1,2024-05-03 15:13:35.473,2024-05-03 16:34:41.106,81.09388333333332,81.09388333333332,2,0.07337667031452061,0.07337667031452061
AB7JA8BI,1,3,2,2024-05-01 16:33:03.354,2024-05-01 17:13:05.496,40.0357,40.0357,5,4.97568901124631,2.640159465631724
AB7M5AFM,2,6,2,2024-05-02 11:34:08.642,2024-05-03 09:48:41.773,111.44890000000001,55.724450000000004,18,1.4106638629993766,0.2566402042731673
AB7MCDEH,5,18,8,2024-05-02 12:53:44.503,2024-05-04 09:05:04.769,265.72431666666665,53.14486333333333,8,5.302025588171514,3.005221307553046
AB7MDAFI,1,3,2,2024-05-02 15:08:26.893,2024-05-02 16:03:02.599,54.5951,54.5951,2,0.01596837994836485,0.01596837994836485
AB7N456K,4,14,4,2024-05-04 19:06:51.953,2024-05-05 16:06:41.711,267.93993333333333,66.98498333333333,10,2.599512978173631,0.3199955260661833
AB7N47EH,1,3,2,2024-05-05 09:30:32.524,2024-05-05 10:27:00.737,56.47021666666667,56.47021666666667,2,6.635427022474241,6.635427022474241
AB7N9DFM,1,3,1,2024-05-04 14:17:51.817,2024-05-04 15:38:54.278,81.04101666666666,81.04101666666666,1,5.637366973798771,5.637366973798771
AB7NB89H,1,3,2,2024-05-03 10:49:06.000,2024-05-03 11:39:35.000,50.483333333333334,50.483333333333334,2,2.4203482707503006,2.4203482707503006
AB7P77BI,4,12,16,2024-05-01 21:01:29.700,2024-05-05 12:21:39.813,249.97008333333332,62.49252083333333,19,4.932270293003678,3.877020897142636
AB7P91C,1,3,2,2024-05-01 21:52:32.677,2024-05-01 22:51:55.927,59.3875,59.3875,6,8.644079878532489,8.107058070816478
AB7Q78DI,1,3,1,2024-05-04 10:56:55.341,2024-05-04 12:26:06.009,89.17779999999999,89.17779999999999,1,0.3089534716071759,0.3089534716071759
AB7Q8EDK,1,3,1,2024-05-03 06:55:53.561,2024-05-03 07:43:23.370,47.49681666666667,47.49681666666667,1,2.977884246330585,2.977884246330585
AB7QIAE,1,3,4,2024-05-02 19:50:45.113,2024-05-02 21:19:29.910,88.74661666666665,88.74661666666665,7,4.430961133329136,3.848958322196301
AB7T957M,1,3,1,2024-05-04 08:01:09.733,2024-05-04 08:36:20.028,35.17158333333334,35.17158333333334,1,0.0071618127275335,0.0071618127275335
AB7V6AF,2,7,4,2024-05-01 07:50:51.167,2024-05-01 08:32:27.753,80.79803333333334,40.39901666666667,5,5.084041026390921,6.31860513281357
AB7V7EG,1,3,3,2024-05-03 18:14:39.371,2024-05-03 19:42:02.278,87.38178333333333,87.38178333333333,3,5.363793531404453,6.633108053330189
AB7VCD9I,2,7,6,2024-05-02 10:56:36.772,2024-05-02 12:13:16.105,151.95605,75.978025,8,0.30302274290635833,0.24064340198616874
AB7X65EK,3,10,6,2024-05-04 11:00:00.132,2024-05-04 12:31:08.124,210.66521666666665,70.22173888888888,4,4.767505180189572,3.4588336205559544
AB7XACFI,1,3,3,2024-05-05 13:25:06.000,2024-05-05 14:27:16.000,62.166666666666664,62.166666666666664,3,0.9989372751005576,1.305293691080493
AB7Z9BEK,2,7,2,2024-05-02 06:53:00.299,2024-05-02 08:06:01.643,124.94613333333334,62.47306666666667,2,0.039343109916469096,0.039343109916469096
AB7ZD78K,1,3,1,2024-05-01 13:08:47.000,2024-05-01 13:46:32.000,37.75,37.75,1,0.1810051578425311,0.1810051578425311
AB7ZQE6,1,3,2,2024-05-05 10:47:18.630,2024-05-05 11:26:27.714,39.151399999999995,39.151399999999995,2,1.7756709452995965,1.7756709452995965
AB80YB9,2,7,6,2024-05-02 09:49:54.681,2024-05-02 10:31:03.623,81.13706666666667,40.568533333333335,9,5.825664943688232,2.978919181922594
AB81D9EK,1,3,2,2024-05-01 19:31:19.175,2024-05-01 20:07:27.163,36.13313333333333,36.13313333333333,2,5.401952213537827,5.401952213537827
AB83F6E,2,6,2,2024-05-04 12:48:53.753,2024-05-05 14:00:11.129,72.16316666666665,36.08158333333333,18,2.879985804190201,1.0017487804788794
AB84768I,1,3,3,2024-05-05 09:19:24.182,2024-05-05 10:38:32.109,79.13211666666666,79.13211666666666,3,8.905883926129823,11.298796678153776
AB84B89K,5,16,16,2024-05-02 15:21:32.297,2024-05-05 13:04:12.848,303.80066666666664,60.76013333333333,15,4.147195401684831,0.6375454782441148
AB84DC6J,2,7,2,2024-05-05 04:29:13.574,2024-05-05 05:33:40.105,126.33735,63.168675,1,0.9939836379248936,0.9939836379248936
AB85B6CI,1,3,2,2024-05-04 07:00:17.000,2024-05-04 08:00:12.000,59.916666666666664,59.916666666666664,4,0.39988620046784695,0.0501529395369331
AB85C7FI,1,3,2,2024-05-04 14:33:16.698,2024-05-04 15:11:14.392,37.96156666666666,37.96156666666666,2,11.406522671716905,11.406522671716905
AB8747CI,4,13,7,2024-05-01 21:57:31.033,2024-05-05 16:50:35.417,311.35865,77.8396625,15,3.281749969432003,0.1800995950760771
AB886Q1,1,3,3,2024-05-03 15:50:55.972,2024-05-03 16:21:18.326,30.372566666666668,30.372566666666668,5,4.7626130720160385,2.8836125898525675
AB88GL9,2,7,2,2024-05-05 20:23:14.378,2024-05-05 21:35:52.217,132.27828333333335,66.13914166666667,9,1.5546436919383766,0.0460982918021871
AB89469I,2,7,2,2024-05-04 11:05:50.675,2024-05-04 11:39:28.957,67.19578333333334,33.59789166666667,3,5.341031239334648,3.469939719436096
AB8978AK,2,7,6,2024-05-03 22:49:48.885,2024-05-03 23:27:59.986,75.96663333333333,37.98331666666667,12,2.405613998610021,0.21012414598375395
AB897BDH,1,3,1,2024-05-01 16:47:50.000,2024-05-01 17:31:02.000,43.2,43.2,1,8.653846153846155,8.653846153846155
AB897ZC,1,3,3,2024-05-05 13:39:42.801,2024-05-05 14:15:34.772,35.86618333333333,35.86618333333333,3,8.427311788340793,11.857629396380789
AB89BI1,1,3,2,2024-05-01 10:19:22.594,2024-05-01 10:49:26.389,30.06325,30.06325,2,10.969386365435335,10.969386365435335
AB89DDFN,1,3,1,2024-05-02 10:43:17.276,2024-05-02 11:21:13.787,37.94185,37.94185,1,1.2266418430702573,1.2266418430702573
AB89GGE,1,3,2,2024-05-03 11:51:16.236,2024-05-03 13:21:08.076,89.864,89.864,2,3.225682863421555,3.225682863421555
AB8A57EH,1,3,2,2024-05-04 22:12:35.364,2024-05-04 23:01:37.143,49.02965,49.02965,5,0.32025200706151924,0.1279239142670983
AB8A798K,1,3,1,2024-05-02 23:52:46.000,2024-05-03 00:28:03.000,35.28333333333333,35.28333333333333,13,4.491553352169557,1.3813257043226286
AB8AAEEI,1,3,1,2024-05-02 11:02:32.497,2024-05-02 12:10:00.041,67.45906666666666,67.45906666666666,3,4.828007922393913,3.556208844291396
AB8AC89I,1,3,4,2024-05-02 16:42:57.753,2024-05-02 17:56:01.890,73.06895,73.06895,7,5.112836835726854,4.250837178766595
AB8AQ3E,1,3,1,2024-05-01 16:58:17.126,2024-05-01 18:03:46.295,65.48615,65.48615,1,2.273574121674108,2.273574121674108
AB8B4A8J,1,3,1,2024-05-03 15:54:53.211,2024-05-03 17:17:14.868,82.36095,82.36095,7,3.324931805322948,1.91771919264022
AB8C3B0,1,3,1,2024-05-03 13:44:17.665,2024-05-03 14:14:22.002,30.072283333333335,30.072283333333335,4,1.5168411330705038,0.37942671925379756
AB8C71L,1,3,1,2024-05-04 13:54:27.183,2024-05-04 14:28:42.284,34.25168333333333,34.25168333333333,5,2.2840868429421484,0.6178617657871404
AB8CC6DM,1,3,3,2024-05-02 19:02:56.256,2024-05-02 19:33:04.185,30.132150000000003,30.132150000000003,13,4.020435356257315,0.1380870146116774
AB8CQ47,2,7,4,2024-05-05 07:40:55.137,2024-05-05 08:35:31.486,109.14136666666667,54.570683333333335,2,6.5548905029429285,6.5548905029429285
AB8FCB9M,2,7,2,2024-05-02 21:18:18.020,2024-05-02 22:18:47.147,117.56595,58.782975,2,5.77550904774399,5.77550904774399
AB8GD72,1,3,1,2024-05-05 13:10:47.823,2024-05-05 13:57:42.035,46.903533333333336,46.903533333333336,1,1.933770508710562,1.933770508710562
AB8H56FK,1,3,1,2024-05-01 12:11:45.257,2024-05-01 13:29:25.758,77.67501666666666,77.67501666666666,2,2.4147820557147304,2.4147820557147304
AB8H7B7M,1,3,1,2024-05-03 20:46:56.201,2024-05-03 21:20:12.168,33.26611666666667,33.26611666666667,6,1.8482314014877785,0.0699844407343175
AB8J1AF,1,3,5,2024-05-04 14:24:19.000,2024-05-04 15:16:08.000,51.81666666666667,51.81666666666667,5,7.428535105525666,7.679344695919282
AB8J688I,1,3,2,2024-05-02 17:40:02.607,2024-05-02 18:32:00.888,51.97135,51.97135,2,5.827073710001525,5.827073710001525
AB8M5A7I,2,7,2,2024-05-01 11:46:35.545,2024-05-01 12:24:44.815,75.86468333333333,37.932341666666666,2,0.02132566257575205,0.02132566257575205
AB8M98EH,1,3,2,2024-05-01 18:40:28.615,2024-05-01 19:10:36.088,30.12455,30.12455,23,0.8505963322838745,0.2425047834068527
AB8O6BFH,2,6,12,2024-05-03 22:25:12.000,2024-05-03 23:52:15.220,172.35738333333333,86.17869166666667,14,4.468905849387963,1.8544711991385738
AB8O7AEH,1,3,1,2024-05-04 10:28:20.445,2024-05-04 11:07:57.133,39.611466666666665,39.611466666666665,1,5.762618533861787,5.762618533861787
AB8O7CDK,3,12,3,2024-05-01 15:42:05.222,2024-05-01 16:20:50.956,107.75833333333334,35.919444444444444,1,13.298265315168887,13.298265315168887
AB8Q588K,1,3,2,2024-05-04 21:00:25.622,2024-05-04 21:35:26.398,35.01293333333333,35.01293333333333,18,3.4847050050212207,1.5914995252125392
AB8TA79K,1,3,2,2024-05-05 08:24:35.000,2024-05-05 09:04:54.000,40.31666666666667,40.31666666666667,5,2.7273290275371904,0.6171954774658502
AB8VA87H,2,6,3,2024-05-02 10:09:54.952,2024-05-03 17:03:58.364,95.24976666666666,47.62488333333333,12,2.173226764053267,0.2927481128664957
AB8VCB6I,1,3,3,2024-05-01 21:57:52.213,2024-05-01 22:40:35.547,42.72223333333333,42.72223333333333,4,8.29484620871102,9.453431114786767
