车牌号,交叉口,start,end,repeat_count,low_speed_count
AB4D96EI,环西路-纬中路,2024-05-01 18:39:48.688,2024-05-01 19:37:58.370,3,1
AB4DRA8,环西路-纬中路,2024-05-03 18:53:41.447,2024-05-03 19:55:09.887,3,3
AB4ECG6,环西路-纬中路,2024-05-05 14:07:34.057,2024-05-05 15:00:25.490,3,1
AB4EDA9K,环西路-纬中路,2024-05-03 10:16:08.650,2024-05-03 11:32:05.767,3,1
AB4EDA9K,环西路-纬中路,2024-05-03 18:00:44.542,2024-05-03 18:44:42.056,3,3
AB4EDA9K,环西路-纬中路,2024-05-04 07:56:24.985,2024-05-04 09:19:18.257,3,1
AB4EDA9K,环西路-纬中路,2024-05-04 08:49:12.264,2024-05-04 09:51:38.380,4,3
AB4EDA9K,环西路-纬中路,2024-05-04 08:49:18.257,2024-05-04 09:51:38.380,3,3
AB4F7AEI,环西路-纬中路,2024-05-04 13:50:38.559,2024-05-04 15:13:50.599,3,1
AB4G5EDI,环西路-纬中路,2024-05-01 16:25:42.546,2024-05-01 17:52:00.122,4,4
AB4G5EDI,环西路-纬中路,2024-05-01 16:25:52.274,2024-05-01 17:52:00.122,3,4
AB4I45BI,环西路-纬中路,2024-05-04 08:45:25.135,2024-05-04 09:50:57.088,3,2
AB4IAEFI,经中路-环北路,2024-05-04 19:15:38.897,2024-05-04 20:36:51.392,3,1
AB4J4B8K,经一路-纬中路,2024-05-03 13:18:00.458,2024-05-03 14:15:02.072,4,1
AB4J4B8K,经一路-纬中路,2024-05-03 13:28:47.600,2024-05-03 14:15:02.072,3,1
AB4J4B8K,经一路-纬中路,2024-05-03 18:33:34.309,2024-05-03 19:25:39.743,3,1
AB4J4B8K,环西路-纬中路,2024-05-03 19:37:40.395,2024-05-03 20:38:35.325,4,2
AB4J4B8K,环西路-纬中路,2024-05-03 19:37:47.352,2024-05-03 20:38:35.325,3,2
AB4J4B8K,环西路-纬中路,2024-05-04 06:13:40.752,2024-05-04 07:04:19.701,4,3
AB4J4B8K,环西路-纬中路,2024-05-04 06:13:45.170,2024-05-04 07:04:19.701,3,3
AB4J4B8K,环西路-纬中路,2024-05-04 20:30:50.065,2024-05-04 21:26:06.431,4,2
AB4J4B8K,环西路-纬中路,2024-05-04 20:30:54.050,2024-05-04 21:26:06.431,3,2
AB4KAD7I,环西路-纬中路,2024-05-04 21:41:02.166,2024-05-04 22:53:32.399,4,2
AB4KAD7I,环西路-纬中路,2024-05-04 21:41:05.778,2024-05-04 22:53:32.399,3,2
AB4MB78I,环西路-纬中路,2024-05-05 09:52:25.068,2024-05-05 10:40:31.790,3,2
AB4MDABK,环西路-纬中路,2024-05-05 16:29:23.093,2024-05-05 17:36:44.343,4,2
AB4MDABK,环西路-纬中路,2024-05-05 16:30:19.047,2024-05-05 17:36:44.343,3,2
AB4OA6BH,经中路-纬中路,2024-05-04 12:45:26.000,2024-05-04 14:03:27.000,3,2
AB4OA6BH,环西路-纬中路,2024-05-05 10:51:46.423,2024-05-05 11:25:50.789,4,3
AB4OA6BH,环西路-纬中路,2024-05-05 10:52:24.989,2024-05-05 11:25:50.789,3,3
AB4P75BH,环西路-纬中路,2024-05-01 20:48:45.664,2024-05-01 21:22:17.258,4,1
AB4P75BH,环西路-纬中路,2024-05-01 20:48:50.381,2024-05-01 21:22:17.258,3,1
AB4QF7F,环西路-纬中路,2024-05-01 21:01:29.985,2024-05-01 21:51:54.683,4,1
AB4QF7F,环西路-纬中路,2024-05-01 21:01:48.902,2024-05-01 21:51:54.683,3,1
AB4SACF,经五路-纬中路,2024-05-02 08:04:20.875,2024-05-02 09:24:15.478,3,2
AB4VA0B,纬中路-景区出入口,2024-05-03 16:46:52.181,2024-05-03 18:00:25.271,4,1
AB4VA0B,纬中路-景区出入口,2024-05-03 16:52:50.055,2024-05-03 18:00:25.271,3,1
AB4W5CBI,环西路-纬中路,2024-05-01 22:09:58.160,2024-05-01 23:13:28.782,4,1
AB4W5CBI,环西路-纬中路,2024-05-01 22:16:07.104,2024-05-01 23:13:28.782,3,1
AB4W78DK,环西路-纬中路,2024-05-03 16:44:40.945,2024-05-03 17:30:06.034,3,2
AB4W78DK,环西路-纬中路,2024-05-03 19:10:26.319,2024-05-03 20:20:26.265,3,2
AB4X9ABI,经中路-纬一路,2024-05-01 00:11:23.000,2024-05-01 00:47:24.000,3,1
AB4XBA8H,环西路-纬中路,2024-05-04 14:18:54.104,2024-05-04 14:55:44.288,3,1
AB4XF8E,纬中路-景区出入口,2024-05-04 11:17:48.773,2024-05-04 12:17:53.848,5,4
AB4XF8E,纬中路-景区出入口,2024-05-04 11:23:13.607,2024-05-04 12:17:53.848,4,4
AB4XF8E,纬中路-景区出入口,2024-05-04 11:30:58.263,2024-05-04 12:17:53.848,3,4
AB4Z899K,环西路-纬中路,2024-05-05 05:04:37.027,2024-05-05 06:34:15.432,3,1
AB507JD,经中路-纬中路,2024-05-04 15:17:51.000,2024-05-04 16:47:26.000,3,5
AB507JD,经中路-纬中路,2024-05-04 19:05:54.000,2024-05-04 19:49:08.000,3,1
AB50B56I,纬中路-景区出入口,2024-05-04 13:51:53.968,2024-05-04 14:29:00.346,3,1
AB516ABK,环西路-纬中路,2024-05-03 18:10:29.328,2024-05-03 19:17:39.868,3,2
AB525C7K,环西路-纬中路,2024-05-03 21:38:27.494,2024-05-03 22:28:49.699,4,3
AB525C7K,环西路-纬中路,2024-05-03 21:38:32.173,2024-05-03 22:28:49.699,3,3
AB52C69K,环西路-纬中路,2024-05-05 15:12:30.205,2024-05-05 16:36:04.715,4,1
AB52C69K,环西路-纬中路,2024-05-05 15:25:26.806,2024-05-05 16:47:01.801,5,1
AB52C69K,环西路-纬中路,2024-05-05 16:06:00.748,2024-05-05 16:47:01.801,4,1
AB52C69K,环西路-纬中路,2024-05-05 16:06:04.715,2024-05-05 16:47:01.801,3,1
AB531B4,环西路-纬中路,2024-05-01 22:17:21.544,2024-05-01 23:00:08.992,4,2
AB531B4,环西路-纬中路,2024-05-01 22:17:53.009,2024-05-01 23:00:08.992,3,2
AB53667J,环西路-纬中路,2024-05-04 13:37:30.533,2024-05-04 14:19:57.886,3,4
AB544DFK,环西路-纬中路,2024-05-03 19:06:12.548,2024-05-03 19:48:43.527,3,2
AB544DFK,环西路-纬中路,2024-05-04 08:32:43.821,2024-05-04 09:06:47.206,4,2
AB544DFK,环西路-纬中路,2024-05-04 08:32:47.310,2024-05-04 09:06:47.206,3,2
AB54DEFI,环西路-纬中路,2024-05-05 13:03:26.853,2024-05-05 14:18:59.164,4,1
AB54DEFI,环西路-纬中路,2024-05-05 13:03:30.925,2024-05-05 14:18:59.164,3,1
AB5577B,环西路-纬中路,2024-05-03 07:42:29.806,2024-05-03 08:12:34.541,3,2
AB55AVL,环西路-纬中路,2024-05-03 07:10:01.704,2024-05-03 08:12:29.849,3,3
AB55D87I,环西路-纬中路,2024-05-02 02:09:22.624,2024-05-02 02:41:34.420,3,1
AB55DLF,纬中路-景区出入口,2024-05-05 12:38:05.287,2024-05-05 13:16:00.038,3,2
AB564A8H,环西路-纬中路,2024-05-01 18:22:01.192,2024-05-01 18:54:42.956,4,2
AB564A8H,环西路-纬中路,2024-05-01 18:22:34.741,2024-05-01 18:54:42.956,3,2
AB56766M,环西路-纬中路,2024-05-03 10:14:52.324,2024-05-03 11:12:21.961,4,2
AB56766M,环西路-纬中路,2024-05-03 10:15:34.550,2024-05-03 11:12:21.961,3,2
AB567EAK,环西路-纬中路,2024-05-04 20:48:54.141,2024-05-04 21:58:46.828,3,2
AB567EAK,环西路-纬中路,2024-05-04 21:28:40.713,2024-05-04 22:33:03.712,4,1
AB567EAK,环西路-纬中路,2024-05-04 21:28:46.828,2024-05-04 22:33:03.712,3,1
AB56A5BK,环西路-纬中路,2024-05-02 08:57:37.852,2024-05-02 09:45:26.408,4,1
AB56A5BK,环西路-纬中路,2024-05-02 08:57:42.043,2024-05-02 09:45:26.408,3,1
AB56A5BK,环西路-纬中路,2024-05-05 11:06:06.816,2024-05-05 12:11:20.752,4,1
AB56A5BK,环西路-纬中路,2024-05-05 11:07:00.320,2024-05-05 12:11:20.752,3,1
AB56C8FM,环西路-纬中路,2024-05-04 18:32:50.755,2024-05-04 19:02:55.604,3,2
AB56CJT,环西路-纬中路,2024-05-01 16:31:57.162,2024-05-01 17:39:41.494,3,3
AB57987K,环西路-纬中路,2024-05-02 20:01:26.220,2024-05-02 20:35:35.643,3,1
AB586BDI,环西路-纬中路,2024-05-02 00:19:25.757,2024-05-02 01:01:42.734,3,2
AB586BDI,环西路-纬中路,2024-05-02 12:02:33.857,2024-05-02 13:17:57.030,3,1
AB58CBBI,经一路-纬中路,2024-05-05 14:24:42.330,2024-05-05 15:30:22.668,3,3
AB58CBBI,环西路-纬中路,2024-05-01 09:45:59.001,2024-05-01 10:53:43.054,3,3
AB58CBBI,环西路-纬中路,2024-05-05 14:58:02.861,2024-05-05 15:55:25.080,3,3
AB58CBBI,环西路-纬中路,2024-05-05 15:25:25.080,2024-05-05 16:50:58.339,3,2
AB595SG,环西路-纬中路,2024-05-03 14:21:46.079,2024-05-03 14:59:27.429,3,1
AB59948,经中路-纬中路,2024-05-04 14:44:44.000,2024-05-04 15:32:38.000,3,3
AB599ECI,经一路-纬中路,2024-05-02 18:05:44.714,2024-05-02 19:03:40.855,3,2
AB59B76J,环西路-纬中路,2024-05-05 21:32:19.145,2024-05-05 22:24:07.530,4,2
AB59B76J,环西路-纬中路,2024-05-05 21:44:25.867,2024-05-05 22:24:07.530,3,2
AB5A7E6H,环西路-纬中路,2024-05-02 22:21:01.468,2024-05-02 22:57:28.571,3,3
AB5API7,经三路-纬中路,2024-05-03 17:30:33.124,2024-05-03 18:59:48.985,3,2
AB5API7,经三路-纬中路,2024-05-03 17:56:07.733,2024-05-03 19:20:03.605,3,1
AB5B5HE,环西路-纬中路,2024-05-04 09:54:06.788,2024-05-04 10:34:27.202,3,1
AB5BB5EJ,纬中路-景区出入口,2024-05-03 15:26:44.142,2024-05-03 16:51:21.227,4,7
AB5BB5EJ,纬中路-景区出入口,2024-05-03 16:02:46.475,2024-05-03 16:51:21.227,3,4
AB5BB5EJ,经五路-纬中路,2024-05-03 15:32:20.619,2024-05-03 16:56:45.894,3,7
AB5CODB,经五路-纬中路,2024-05-03 12:32:06.122,2024-05-03 13:33:07.844,3,2
AB5CURC,环西路-纬中路,2024-05-05 17:12:45.107,2024-05-05 18:40:51.679,3,1
AB5D97EH,环西路-纬中路,2024-05-05 20:00:44.982,2024-05-05 21:06:02.566,3,2
AB5F6A7H,环西路-纬中路,2024-05-05 08:43:47.940,2024-05-05 09:17:51.807,3,1
AB5G5HE,环西路-纬中路,2024-05-04 13:47:16.985,2024-05-04 14:17:26.900,3,3
AB5GDA9N,环西路-纬中路,2024-05-01 19:19:00.590,2024-05-01 20:06:20.137,6,1
AB5GDA9N,环西路-纬中路,2024-05-01 19:19:06.858,2024-05-01 20:06:20.137,5,1
AB5GDA9N,环西路-纬中路,2024-05-01 19:22:52.110,2024-05-01 20:06:20.137,4,1
AB5GDA9N,环西路-纬中路,2024-05-01 19:30:01.887,2024-05-01 20:06:20.137,3,1
AB5GDA9N,环西路-纬中路,2024-05-02 09:56:34.195,2024-05-02 10:32:03.631,3,1
AB5GDD6M,环西路-纬中路,2024-05-02 10:32:19.404,2024-05-02 11:19:53.209,3,2
AB5HD9AM,环西路-纬中路,2024-05-05 17:18:28.826,2024-05-05 18:36:57.532,3,2
AB5I9EN,经中路-纬一路,2024-05-02 15:43:33.000,2024-05-02 16:48:27.000,3,3
AB5J77AM,环西路-纬中路,2024-05-02 08:53:02.630,2024-05-02 09:24:39.887,3,1
AB5JA5BK,环西路-纬中路,2024-05-01 20:29:13.278,2024-05-01 21:02:42.766,3,1
AB5JC5CI,环西路-纬中路,2024-05-05 18:49:01.344,2024-05-05 20:14:09.218,3,1
AB5M687H,环西路-纬中路,2024-05-01 02:30:54.735,2024-05-01 03:16:17.826,4,1
AB5M687H,环西路-纬中路,2024-05-01 02:31:00.074,2024-05-01 03:16:17.826,3,1
AB5O976I,经五路-纬中路,2024-05-04 17:46:53.881,2024-05-04 18:46:38.452,4,4
AB5O976I,经五路-纬中路,2024-05-04 18:08:25.365,2024-05-04 18:46:38.452,3,3
AB5O9EDH,环西路-纬中路,2024-05-05 21:20:34.658,2024-05-05 21:50:42.436,3,1
AB5P7BEI,环西路-纬中路,2024-05-03 12:24:24.203,2024-05-03 13:17:42.113,6,1
AB5P7BEI,环西路-纬中路,2024-05-03 12:24:29.049,2024-05-03 13:17:42.113,5,1
AB5PDEBK,经一路-纬中路,2024-05-02 17:31:12.707,2024-05-02 18:39:29.559,3,3
AB5Q9W8,环西路-纬中路,2024-05-05 19:16:42.056,2024-05-05 20:26:41.736,3,1
AB5TBCBI,环西路-纬中路,2024-05-03 18:10:52.780,2024-05-03 18:54:32.026,3,3
AB5U4DDH,环西路-纬中路,2024-05-01 09:55:35.942,2024-05-01 10:26:03.209,3,2
AB5UC5DI,环西路-纬中路,2024-05-03 12:09:41.292,2024-05-03 13:13:28.739,3,2
AB5VA8BK,环西路-纬中路,2024-05-03 15:55:35.369,2024-05-03 17:20:36.874,3,2
AB5VAAEI,环西路-纬中路,2024-05-01 21:50:33.769,2024-05-01 22:40:42.532,3,3
AB5VCDBH,环西路-纬中路,2024-05-01 08:27:49.359,2024-05-01 09:14:20.277,4,2
AB5VCDBH,环西路-纬中路,2024-05-01 08:29:29.252,2024-05-01 09:14:20.277,3,2
AB5VD0F,环西路-纬中路,2024-05-04 10:48:40.964,2024-05-04 11:52:25.996,3,1
AB5W4BCH,环西路-纬中路,2024-05-02 15:57:18.169,2024-05-02 16:29:57.511,3,2
AB5Y4E8M,经中路-纬中路,2024-05-03 15:35:49.000,2024-05-03 16:24:50.000,3,5
AB5Y4E8M,纬中路-景区出入口,2024-05-03 15:38:31.915,2024-05-03 16:36:40.065,4,5
AB5Y4E8M,纬中路-景区出入口,2024-05-03 15:47:27.333,2024-05-03 16:36:40.065,3,5
AB5Z497H,环西路-纬中路,2024-05-03 18:13:10.847,2024-05-03 19:36:45.751,3,1
AB6575BH,经一路-纬中路,2024-05-03 20:19:09.668,2024-05-03 20:56:00.753,3,2
AB6866EI,环西路-纬中路,2024-05-05 12:12:25.043,2024-05-05 13:14:04.118,4,3
AB6866EI,环西路-纬中路,2024-05-05 12:13:43.605,2024-05-05 13:14:04.118,3,3
AB6ABDDH,环西路-纬中路,2024-05-04 13:28:50.833,2024-05-04 14:43:59.389,3,1
AB6K466I,纬中路-景区出入口,2024-05-04 19:10:18.548,2024-05-04 19:43:16.167,3,2
AB6ND79H,环西路-纬中路,2024-05-01 20:48:50.933,2024-05-01 22:15:53.381,4,1
AB706EFH,环西路-纬中路,2024-05-01 16:31:41.221,2024-05-01 17:08:07.888,3,1
AB706EFH,环西路-纬中路,2024-05-05 18:41:35.930,2024-05-05 20:04:20.803,5,1
AB706EFH,环西路-纬中路,2024-05-05 18:42:12.852,2024-05-05 20:04:20.803,4,1
AB706EFH,环西路-纬中路,2024-05-05 19:24:26.572,2024-05-05 20:28:04.859,6,1
AB706EFH,环西路-纬中路,2024-05-05 19:34:17.547,2024-05-05 20:28:04.859,5,1
AB706EFH,环西路-纬中路,2024-05-05 19:34:20.803,2024-05-05 20:28:04.859,4,1
AB706EFH,经一路-纬中路,2024-05-02 17:15:14.109,2024-05-02 18:09:58.179,3,2
AB709BCH,环西路-纬中路,2024-05-03 21:29:40.377,2024-05-03 22:27:40.747,8,2
AB709BCH,环西路-纬中路,2024-05-03 21:29:51.421,2024-05-03 22:27:40.747,7,2
AB709BCH,环西路-纬中路,2024-05-03 21:36:08.239,2024-05-03 23:04:57.114,8,4
AB709BCH,环西路-纬中路,2024-05-03 21:36:42.117,2024-05-03 23:04:57.114,7,4
AB709BCH,环西路-纬中路,2024-05-03 21:41:49.974,2024-05-03 23:04:57.114,6,4
AB709BCH,环西路-纬中路,2024-05-03 21:41:51.079,2024-05-03 23:04:57.114,5,4
AB709BCH,环西路-纬中路,2024-05-03 21:41:57.030,2024-05-03 23:04:57.114,4,4
AB709BCH,环西路-纬中路,2024-05-03 21:57:40.747,2024-05-03 23:04:57.114,3,3
AB70BC9H,环西路-纬中路,2024-05-02 13:04:28.725,2024-05-02 14:26:47.541,3,2
AB71O6D,经中路-环北路,2024-05-01 14:23:47.518,2024-05-01 14:57:25.660,3,2
AB725R7,经中路-环北路,2024-05-03 14:04:00.250,2024-05-03 15:19:03.650,3,4
AB734OG,环西路-纬中路,2024-05-01 19:50:54.933,2024-05-01 21:15:25.788,4,1
AB734OG,环西路-纬中路,2024-05-01 19:51:03.020,2024-05-01 21:15:25.788,3,1
AB7446BN,环西路-纬中路,2024-05-04 11:22:14.210,2024-05-04 12:14:46.450,4,2
AB7446BN,环西路-纬中路,2024-05-04 11:22:26.891,2024-05-04 12:14:46.450,3,2
AB7448FH,环西路-纬中路,2024-05-03 18:02:22.141,2024-05-03 19:15:34.765,3,5
AB7448FH,环西路-纬中路,2024-05-04 10:00:28.615,2024-05-04 11:04:51.611,3,1
AB749A9N,环西路-纬中路,2024-05-04 17:07:13.931,2024-05-04 18:03:03.680,3,1
AB74C6DM,环西路-纬中路,2024-05-03 17:38:02.850,2024-05-03 18:31:40.231,4,2
AB74C6DM,环西路-纬中路,2024-05-03 17:38:07.731,2024-05-03 18:31:40.231,3,2
AB74CA9J,环西路-纬中路,2024-05-02 12:49:37.381,2024-05-02 14:09:42.453,3,4
AB75A27,纬中路-景区出入口,2024-05-02 12:02:45.450,2024-05-02 12:59:50.387,3,1
AB7669FN,环西路-纬中路,2024-05-04 09:25:41.872,2024-05-04 10:26:48.254,6,2
AB7669FN,环西路-纬中路,2024-05-04 09:25:54.273,2024-05-04 10:26:48.254,5,2
AB7669FN,环西路-纬中路,2024-05-04 09:51:38.909,2024-05-04 10:26:48.254,4,1
AB7669FN,环西路-纬中路,2024-05-04 09:51:44.465,2024-05-04 10:26:48.254,3,1
AB7676FH,环西路-纬中路,2024-05-03 20:43:01.162,2024-05-03 21:23:10.904,4,4
AB7676FH,环西路-纬中路,2024-05-03 20:44:40.860,2024-05-03 21:23:10.904,3,4
AB76J9H,纬中路-景区出入口,2024-05-01 17:16:43.371,2024-05-01 18:03:28.312,3,2
AB785ECI,环西路-纬中路,2024-05-01 16:21:39.814,2024-05-01 17:19:35.400,3,1
AB78A67N,环西路-纬中路,2024-05-05 12:25:09.246,2024-05-05 13:23:23.354,4,3
AB78A67N,环西路-纬中路,2024-05-05 12:25:52.887,2024-05-05 13:23:23.354,3,3
AB796DCH,纬中路-景区出入口,2024-05-04 20:33:11.158,2024-05-04 21:16:12.508,3,3
AB79B8EJ,环西路-纬中路,2024-05-04 13:40:29.467,2024-05-04 14:24:41.279,3,1
AB79C89J,经中路-环北路,2024-05-02 17:06:50.238,2024-05-02 18:30:07.421,3,3
AB79C89J,环西路-纬中路,2024-05-02 09:23:20.248,2024-05-02 10:05:55.224,3,2
AB79C89J,环西路-纬中路,2024-05-02 12:02:03.226,2024-05-02 12:52:10.186,3,4
AB79C89J,环西路-纬中路,2024-05-04 09:39:25.187,2024-05-04 10:59:24.365,4,1
AB79C89J,环西路-纬中路,2024-05-04 09:39:30.027,2024-05-04 10:59:24.365,3,1
AB7A5BBH,环西路-纬中路,2024-05-02 08:40:37.974,2024-05-02 10:00:38.409,4,3
AB7A5BBH,环西路-纬中路,2024-05-02 08:44:35.220,2024-05-02 10:00:38.409,3,3
AB7A5BBH,环西路-纬中路,2024-05-02 09:30:38.409,2024-05-02 10:54:47.920,3,2
AB7A5BBH,环西路-纬中路,2024-05-02 19:32:20.054,2024-05-02 20:50:09.774,4,2
AB7A5BBH,环西路-纬中路,2024-05-02 19:34:16.408,2024-05-02 20:50:09.774,3,2
AB7AAA7J,环西路-纬中路,2024-05-04 19:27:26.661,2024-05-04 20:36:41.438,4,1
AB7ACABJ,环西路-纬中路,2024-05-04 09:25:10.699,2024-05-04 10:39:11.132,4,2
AB7ACABJ,环西路-纬中路,2024-05-04 09:25:16.309,2024-05-04 10:39:11.132,3,2
AB7AYCZ,环西路-纬中路,2024-05-04 06:41:09.089,2024-05-04 07:26:20.154,3,2
AB7B78FJ,环西路-纬中路,2024-05-03 22:15:58.937,2024-05-03 22:46:05.871,3,2
AB7B9D8K,环西路-纬中路,2024-05-04 14:11:35.044,2024-05-04 14:55:16.095,3,1
AB7B9D8K,环西路-纬中路,2024-05-04 19:47:12.200,2024-05-04 21:04:32.065,3,2
AB7BDDDH,环西路-纬中路,2024-05-02 07:01:23.321,2024-05-02 07:37:28.153,4,1
AB7BDDDH,环西路-纬中路,2024-05-02 07:01:25.852,2024-05-02 07:37:28.153,3,1
AB7C4EEI,环西路-纬中路,2024-05-02 10:30:18.255,2024-05-02 11:17:32.556,4,1
AB7C4EEI,环西路-纬中路,2024-05-02 10:30:27.410,2024-05-02 11:17:32.556,3,1
AB7C5CCI,环西路-纬中路,2024-05-03 09:42:16.241,2024-05-03 10:19:52.396,3,2
AB7CBD9I,环西路-纬中路,2024-05-01 20:06:34.266,2024-05-01 20:44:13.324,4,1
AB7CBD9I,环西路-纬中路,2024-05-01 20:11:55.800,2024-05-01 20:44:13.324,3,1
AB7CBD9I,环西路-纬中路,2024-05-02 22:20:47.893,2024-05-02 23:12:32.939,4,1
AB7CBD9I,环西路-纬中路,2024-05-02 22:20:51.865,2024-05-02 23:12:32.939,3,1
AB7CBD9I,环西路-纬中路,2024-05-04 14:41:20.877,2024-05-04 15:37:07.682,3,1
AB7CCCDK,环西路-纬中路,2024-05-01 17:06:48.755,2024-05-01 18:22:01.356,4,2
AB7CCCDK,环西路-纬中路,2024-05-01 17:06:52.575,2024-05-01 18:22:01.356,3,2
AB7E4D6H,环西路-纬中路,2024-05-02 20:04:16.136,2024-05-02 20:49:46.666,3,2
AB7E77CH,环西路-纬中路,2024-05-01 21:21:26.158,2024-05-01 22:45:56.210,3,2
AB7E77CH,环西路-纬中路,2024-05-01 22:15:49.103,2024-05-01 22:54:46.805,3,2
AB7EBC9I,纬中路-景区出入口,2024-05-01 22:08:22.110,2024-05-01 23:38:12.537,3,1
AB7EBC9I,纬中路-景区出入口,2024-05-03 23:28:56.139,2024-05-04 00:04:12.923,3,2
AB7EBC9I,纬中路-景区出入口,2024-05-05 14:50:28.432,2024-05-05 15:53:00.456,3,3
AB7G779H,经中路-纬中路,2024-05-05 14:50:15.000,2024-05-05 15:31:19.000,3,1
AB7GD86H,环西路-纬中路,2024-05-03 22:39:24.414,2024-05-03 23:34:46.663,5,2
AB7GD86H,环西路-纬中路,2024-05-03 23:00:17.452,2024-05-03 23:34:46.663,4,1
AB7GD86H,环西路-纬中路,2024-05-03 23:00:26.413,2024-05-03 23:34:46.663,3,1
AB7H7CFH,环西路-纬中路,2024-05-03 09:47:41.506,2024-05-03 10:19:36.951,3,1
AB7H89FK,环西路-纬中路,2024-05-03 13:10:11.614,2024-05-03 13:51:19.730,3,2
AB7HD7B,环西路-纬中路,2024-05-01 06:00:41.908,2024-05-01 06:52:25.309,4,3
AB7HD7B,环西路-纬中路,2024-05-01 06:00:47.847,2024-05-01 06:52:25.309,3,3
AB7HD7B,环西路-纬中路,2024-05-02 06:03:11.150,2024-05-02 06:55:53.963,4,3
AB7HD7B,环西路-纬中路,2024-05-02 06:03:15.635,2024-05-02 06:55:53.963,3,3
AB7HD7B,环西路-纬中路,2024-05-03 06:10:37.759,2024-05-03 07:05:52.211,3,2
AB7HD7B,环西路-纬中路,2024-05-04 05:53:24.038,2024-05-04 06:48:38.469,4,3
AB7HD7B,环西路-纬中路,2024-05-04 05:53:28.724,2024-05-04 06:48:38.469,3,3
AB7HD7B,环西路-纬中路,2024-05-05 06:06:51.694,2024-05-05 06:59:23.675,3,3
AB7HDE8I,纬中路-景区出入口,2024-05-04 18:58:29.119,2024-05-04 19:38:03.708,3,4
AB7HP79,经中路-环北路,2024-05-01 16:26:29.570,2024-05-01 17:21:50.642,3,3
AB7I18F,环西路-纬中路,2024-05-02 23:31:08.287,2024-05-03 00:17:43.365,3,1
AB7I6E8H,环西路-纬中路,2024-05-03 18:07:07.890,2024-05-03 18:39:18.876,3,1
AB7I8E6K,环西路-纬中路,2024-05-03 18:07:09.041,2024-05-03 18:43:46.816,3,2
AB7JA88M,环西路-纬中路,2024-05-03 15:13:35.473,2024-05-03 16:34:41.106,3,1
AB7JA8BI,环西路-纬中路,2024-05-01 16:33:03.354,2024-05-01 17:13:05.496,3,2
AB7M5AFM,环西路-纬中路,2024-05-02 11:34:08.642,2024-05-02 12:55:32.298,3,1
AB7M5AFM,环西路-纬中路,2024-05-03 09:18:38.495,2024-05-03 09:48:41.773,3,1
AB7MCDEH,环西路-纬中路,2024-05-02 12:53:44.503,2024-05-02 14:17:20.523,3,2
AB7MCDEH,环西路-纬中路,2024-05-03 13:27:03.969,2024-05-03 14:08:44.042,5,1
AB7MCDEH,环西路-纬中路,2024-05-03 13:27:04.273,2024-05-03 14:08:44.042,4,1
AB7MCDEH,环西路-纬中路,2024-05-03 13:27:08.130,2024-05-03 14:08:44.042,3,1
AB7MCDEH,环西路-纬中路,2024-05-04 08:07:53.084,2024-05-04 09:05:04.769,3,3
AB7MDAFI,环西路-纬中路,2024-05-02 15:08:26.893,2024-05-02 16:03:02.599,3,2
AB7N456K,环西路-纬中路,2024-05-04 19:06:51.953,2024-05-04 20:11:37.856,4,1
AB7N456K,环西路-纬中路,2024-05-04 19:10:34.926,2024-05-04 20:11:37.856,3,1
AB7N456K,环西路-纬中路,2024-05-05 14:55:35.464,2024-05-05 16:06:41.711,4,1
AB7N456K,环西路-纬中路,2024-05-05 14:55:40.395,2024-05-05 16:06:41.711,3,1
AB7N47EH,环西路-纬中路,2024-05-05 09:30:32.524,2024-05-05 10:27:00.737,3,2
AB7N9DFM,环西路-纬中路,2024-05-04 14:17:51.817,2024-05-04 15:38:54.278,3,1
AB7NB89H,经中路-纬中路,2024-05-03 10:49:06.000,2024-05-03 11:39:35.000,3,2
AB7P77BI,环西路-纬中路,2024-05-05 10:46:28.451,2024-05-05 12:03:19.192,3,3
AB7P77BI,环西路-纬中路,2024-05-05 11:33:19.192,2024-05-05 12:21:39.813,3,3
AB7P77BI,经中路-环北路,2024-05-01 21:01:29.700,2024-05-01 22:15:02.543,3,7
AB7P77BI,经中路-纬中路,2024-05-05 10:22:43.000,2024-05-05 11:13:57.000,3,3
AB7P91C,环西路-纬中路,2024-05-01 21:52:32.677,2024-05-01 22:51:55.927,3,2
AB7Q78DI,环西路-纬中路,2024-05-04 10:56:55.341,2024-05-04 12:26:06.009,3,1
AB7Q8EDK,纬中路-景区出入口,2024-05-03 06:55:53.561,2024-05-03 07:43:23.370,3,1
AB7QIAE,环西路-纬中路,2024-05-02 19:50:45.113,2024-05-02 21:19:29.910,3,4
AB7T957M,环西路-纬中路,2024-05-04 08:01:09.733,2024-05-04 08:36:20.028,3,1
AB7V6AF,纬中路-景区出入口,2024-05-01 07:50:51.167,2024-05-01 08:32:27.753,4,2
AB7V6AF,纬中路-景区出入口,2024-05-01 07:53:16.457,2024-05-01 08:32:27.753,3,2
AB7V7EG,纬中路-景区出入口,2024-05-03 18:14:39.371,2024-05-03 19:42:02.278,3,3
AB7VCD9I,环西路-纬中路,2024-05-02 10:56:36.772,2024-05-02 12:13:16.105,4,3
AB7VCD9I,环西路-纬中路,2024-05-02 10:57:58.075,2024-05-02 12:13:16.105,3,3
AB7X65EK,环西路-纬中路,2024-05-04 11:00:00.132,2024-05-04 12:29:31.577,4,2
AB7X65EK,环西路-纬中路,2024-05-04 11:00:06.547,2024-05-04 12:29:31.577,3,2
